barcode	cluster_id	read_id
barcode63	37	22567
barcode91	25	60330
unclassified	18	98660
barcode46	19	50730
barcode32	33	92590
barcode11	19	60022
barcode91	38	5920
barcode32	33	27063
barcode95	38	36480
barcode59	37	56800
barcode01	33	8223
barcode95	44	67104
barcode69	14	87497
barcode95	33	448
barcode07	44	392
barcode59	25	48596
barcode36	25	18260
barcode91	14	389
barcode28	0	413
unclassified	33	422
barcode24	14	73972
barcode55	44	403
unclassified	44	50830
barcode01	33	50630
unclassified	14	30242
barcode35	12	16184
barcode95	14	25325
barcode03	37	6614
barcode33	44	76231
barcode07	25	54085
barcode35	37	88535
barcode79	45	27672
barcode42	19	440
barcode23	37	9662
barcode46	18	27428
barcode57	33	5731
barcode51	10	21369
barcode08	*	39250
barcode08	*	69754
barcode08	*	30772
barcode08	*	5538
barcode08	*	59427
barcode08	*	7007
barcode08	*	303
barcode56	*	68688
barcode08	*	27223
barcode58	12	98607
barcode69	38	997
barcode12	37	5896
barcode23	14	407
barcode65	21	70900
unclassified	33	60248
barcode22	14	76289
unclassified	0	97883
barcode95	38	411
unclassified	25	65462
barcode69	25	37565
barcode10	*	84325
barcode10	*	27744
barcode10	*	6319
barcode10	*	310
barcode10	*	47021
barcode10	*	464
barcode10	*	27244
barcode10	*	34819
barcode10	*	38706
barcode10	*	6405
barcode10	*	80623
barcode10	*	95085
barcode15	*	94147
barcode10	*	109489
barcode10	*	31193
barcode10	*	6454
barcode13	*	61506
barcode10	*	53769
barcode10	*	6972
barcode10	13	458
barcode27	*	53221
barcode11	*	7149
unclassified	44	505
barcode54	44	61207
barcode39	38	70500
barcode11	33	392
barcode17	33	6569
barcode20	44	27597
unclassified	33	335
barcode47	13	361
unclassified	19	54003
barcode78	37	6358
barcode26	14	441
barcode20	37	356
barcode31	38	403
barcode10	44	87511
barcode49	*	22699
barcode62	*	448
barcode55	*	35177
barcode55	*	38421
barcode52	*	389
barcode79	*	31267
unclassified	*	26885
barcode33	*	432
barcode15	*	14919
barcode77	*	59968
barcode06	*	26102
barcode28	*	66391
barcode28	*	438
barcode37	44	387
barcode25	*	6759
barcode57	33	76759
barcode95	33	30903
barcode26	*	52179
barcode26	*	69492
barcode76	*	22733
barcode77	*	5292
barcode77	*	5448
barcode77	*	65164
barcode37	18	84261
barcode64	*	49222
barcode63	*	109291
barcode33	1	24971
unclassified	*	535
barcode13	14	72347
barcode04	10	63872
barcode11	*	459
barcode33	*	52539
barcode41	14	46495
barcode10	44	65940
barcode01	6	6932
barcode53	14	37685
barcode24	1	7707
barcode17	*	95570
barcode35	*	28956
barcode35	*	383
barcode57	1	48419
barcode46	38	13405
barcode63	*	5928
barcode63	*	40802
barcode42	25	25602
barcode83	25	376
barcode16	25	5737
barcode08	*	123380
barcode05	*	406
barcode54	25	22577
barcode04	*	76002
barcode29	*	100418
barcode13	*	44785
barcode23	18	68372
unclassified	*	7381
barcode35	33	6354
barcode21	10	36616
barcode37	*	25922
barcode82	*	5503
barcode36	*	61003
barcode26	*	385
barcode90	*	60716
barcode27	*	74621
barcode66	*	63125
barcode11	33	455
barcode29	*	75432
barcode29	*	22705
barcode25	*	7353
barcode76	*	18262
barcode76	*	5579
barcode52	*	79938
barcode52	*	384
unclassified	*	7249
barcode04	1	45272
barcode51	*	7792
barcode65	*	89121
barcode14	14	30084
barcode76	*	30371
barcode12	*	458
barcode64	37	68964
barcode58	*	85706
barcode57	4	445
barcode61	0	357
barcode07	0	67110
barcode02	0	26877
barcode60	*	5477
barcode55	*	32895
barcode16	*	1679
barcode16	*	6315
barcode01	4	45819
barcode01	14	6875
barcode07	*	63643
barcode31	*	104847
barcode47	*	35866
barcode03	4	74450
barcode77	4	34594
barcode49	14	290
barcode53	33	43002
unclassified	18	104337
barcode81	33	46509
barcode65	*	68417
barcode64	38	417
barcode06	*	100468
barcode63	31	30559
barcode49	*	337
barcode16	38	48136
unclassified	*	28593
barcode40	14	74802
barcode54	37	360
barcode62	31	42345
barcode62	25	59066
barcode67	*	56368
barcode67	*	90536
barcode62	33	85716
barcode52	14	419
barcode31	45	75867
barcode37	*	444
barcode37	*	65457
barcode60	*	26867
barcode57	*	410
barcode28	*	43194
barcode66	*	26197
barcode56	*	47191
barcode04	10	28205
barcode25	*	69972
barcode79	*	76874
barcode38	*	45448
barcode22	*	267
barcode16	*	362
barcode15	*	367
barcode63	*	7159
barcode29	1	81120
unclassified	25	419
barcode02	33	7052
barcode24	33	26319
barcode15	14	37866
barcode03	25	44555
barcode52	19	101215
barcode15	0	398
barcode65	14	65283
barcode25	33	433
barcode25	1	52598
barcode05	33	5649
barcode13	0	125945
barcode15	*	368
barcode82	*	5247
barcode76	33	92200
barcode60	33	59140
barcode01	33	67560
barcode35	33	428
barcode56	33	72361
barcode39	33	53532
barcode33	33	65350
barcode33	33	45787
barcode27	33	43405
barcode36	33	25781
barcode26	33	24857
barcode61	33	36009
barcode62	33	6390
barcode35	38	24907
barcode58	33	68745
barcode33	33	24833
barcode06	33	6805
barcode07	33	52203
barcode33	33	25606
barcode60	33	61373
unclassified	14	17961
barcode78	*	77806
unclassified	*	394
barcode17	*	55666
barcode20	*	54172
barcode42	0	385
barcode56	5	69507
barcode60	12	7144
barcode50	*	48843
barcode76	4	72001
barcode52	14	94120
barcode89	25	6728
barcode56	31	65507
barcode66	14	353
barcode56	25	24826
barcode04	0	15604
unclassified	12	24567
barcode23	33	67133
barcode56	37	20654
barcode56	46	344
barcode15	*	56558
barcode77	1	28723
barcode17	0	436
unclassified	26	25668
barcode10	14	37551
unclassified	10	6900
barcode05	1	7806
barcode56	44	23331
barcode27	44	70797
barcode51	37	7206
unclassified	38	57160
unclassified	14	43252
unclassified	14	61967
barcode05	*	5277
barcode41	*	41705
barcode54	*	65477
barcode81	*	34868
barcode78	*	49000
barcode76	*	88916
barcode63	*	87635
barcode16	*	365
barcode38	*	63452
barcode20	*	318
barcode17	*	34902
barcode16	*	54021
barcode76	1	353
barcode76	0	391
barcode76	4	273
barcode11	0	29155
barcode17	0	503
barcode56	46	6381
barcode56	3	71506
barcode60	3	51774
barcode60	14	88381
barcode60	3	99820
barcode60	0	428
barcode23	5	7033
barcode54	0	99163
barcode56	25	6554
unclassified	1	5827
barcode81	18	5478
barcode54	0	48431
unclassified	0	6094
barcode56	27	103422
barcode27	1	312
unclassified	*	6841
barcode37	25	26893
barcode76	25	114752
barcode02	11	376
barcode60	1	439
barcode40	12	7858
barcode04	10	81353
unclassified	10	28635
barcode38	33	411
unclassified	10	24709
barcode64	18	52798
barcode61	14	66978
barcode52	*	51526
barcode36	*	41100
barcode53	*	57618
barcode79	*	19825
barcode47	*	38112
barcode47	*	36427
barcode47	*	357
barcode47	*	70941
barcode47	*	6533
barcode47	*	31742
barcode47	*	29429
barcode47	*	38373
barcode47	*	349
barcode47	*	422
barcode47	*	31383
barcode47	*	25668
barcode47	*	61177
barcode47	*	79011
barcode47	*	24600
barcode47	*	25916
barcode47	*	7122
barcode47	*	5768
barcode47	*	337
barcode47	*	42961
barcode76	*	79650
barcode77	37	31022
barcode07	33	7154
barcode24	37	350
barcode55	18	95445
barcode58	37	364
unclassified	18	6822
barcode20	18	36429
barcode20	37	391
barcode53	37	70921
barcode08	44	405
barcode08	37	5556
barcode69	37	367
barcode58	37	77974
barcode55	37	21866
barcode91	44	76119
barcode69	18	424
barcode91	37	6398
barcode46	38	36250
barcode59	37	97127
barcode78	37	84958
barcode35	37	6581
barcode08	18	5232
barcode18	44	25703
barcode63	33	82659
barcode91	37	37388
barcode36	18	405
barcode32	33	434
barcode10	19	19997
barcode10	37	368
barcode15	44	37521
barcode45	19	411
barcode22	33	27789
barcode23	37	83235
barcode45	1	355
barcode23	37	34849
unclassified	37	5489
barcode81	37	79807
barcode24	18	89882
barcode01	37	38055
barcode08	19	6039
barcode20	37	165925
barcode20	37	388
barcode33	38	28049
barcode22	45	82752
barcode11	18	25775
barcode35	33	135738
barcode50	38	5247
barcode11	33	473
barcode05	38	92538
unclassified	14	376
barcode20	38	34870
barcode08	18	409
barcode64	37	38433
barcode08	18	78029
barcode66	14	71484
barcode91	38	6435
barcode90	37	6909
barcode46	37	457
barcode39	44	57339
barcode69	37	28178
barcode23	38	22767
barcode70	37	64623
barcode67	38	131951
barcode61	44	21860
barcode62	44	382
barcode18	45	23769
unclassified	37	31275
barcode20	37	89890
barcode47	33	6019
barcode50	14	72049
barcode55	19	88405
barcode45	38	9229
barcode91	38	55656
barcode79	38	57425
barcode59	37	76473
barcode69	44	66784
barcode12	38	28286
barcode18	18	5905
barcode18	37	45024
barcode93	44	86793
barcode91	37	588
barcode08	37	26072
barcode08	33	23599
barcode20	18	41598
barcode67	37	26457
barcode49	37	389
barcode31	38	99213
unclassified	44	6317
barcode35	37	48753
barcode24	38	395
barcode69	21	6254
barcode47	38	51579
barcode04	19	31216
barcode42	37	47883
barcode57	33	58066
barcode91	44	65245
barcode21	44	59447
barcode04	44	47530
barcode57	33	28171
barcode59	38	49477
barcode07	37	74408
barcode18	38	90681
barcode07	38	26616
barcode07	37	7104
barcode91	18	44181
barcode55	37	6028
barcode45	37	25191
barcode20	37	46368
barcode91	44	47007
barcode90	14	51494
barcode64	37	25000
barcode18	18	25244
barcode79	44	374
barcode90	14	365
barcode91	38	5065
barcode08	37	39252
barcode58	37	25993
barcode37	38	450
barcode10	37	47068
barcode55	37	7337
barcode57	33	491
barcode08	38	34216
barcode06	25	25965
barcode12	38	675
barcode10	37	7404
barcode95	37	367
barcode08	33	359
barcode09	37	72296
barcode67	33	37563
barcode35	33	114114
barcode32	18	511
barcode08	18	5833
barcode46	37	6597
barcode58	44	8062
barcode46	44	7525
barcode32	37	86747
barcode90	37	7561
barcode57	19	39684
barcode95	38	70301
barcode20	33	99804
barcode05	37	45817
barcode57	33	70929
barcode22	44	68137
barcode53	19	6542
barcode07	37	375
barcode07	37	444
barcode33	33	54431
barcode45	38	30588
barcode35	37	75069
barcode20	38	400
barcode62	37	66414
barcode36	19	60816
barcode22	44	53364
barcode32	38	66774
barcode67	45	87501
barcode05	37	21856
barcode55	44	31111
barcode23	37	60844
barcode16	38	50832
barcode45	44	29597
barcode18	37	6121
barcode64	33	6616
barcode58	44	355
barcode61	6	365
barcode57	18	5719
unclassified	38	24956
barcode90	18	49603
barcode22	45	31740
barcode79	33	6295
barcode50	38	47082
barcode08	38	38596
barcode07	37	48786
barcode83	38	60643
barcode79	18	387
barcode69	37	90506
barcode20	37	71585
barcode10	44	120759
barcode23	37	30895
unclassified	37	5770
unclassified	37	38564
barcode63	33	654
barcode10	44	6585
barcode05	37	354
barcode14	19	69514
barcode22	44	64147
barcode89	44	41076
barcode58	19	6406
barcode09	45	6235
barcode79	37	37789
barcode18	37	6344
barcode08	18	96398
barcode13	37	62877
unclassified	45	99248
barcode49	44	463
barcode89	37	20740
barcode46	18	22390
barcode55	37	377
barcode95	37	88763
barcode07	18	356
barcode21	38	46410
barcode95	37	439
barcode06	44	436
barcode70	18	60336
barcode47	37	82687
barcode42	38	6401
barcode47	44	7017
barcode66	45	71589
barcode89	38	354
barcode17	37	7898
barcode05	38	39212
barcode65	18	2952
barcode90	14	109267
barcode70	33	354
barcode21	37	99750
barcode36	19	6310
barcode22	44	6861
barcode59	44	42878
barcode53	37	58085
barcode37	44	45179
barcode65	37	428
barcode20	37	63081
barcode10	37	6810
barcode20	44	35147
barcode90	45	31870
unclassified	37	6462
barcode35	18	35130
barcode20	38	7004
barcode46	38	369
barcode67	44	50840
barcode20	18	413
barcode10	37	32905
barcode32	18	9411
barcode89	38	28887
barcode58	37	52178
barcode08	18	53153
barcode55	38	394
barcode95	38	411
barcode31	19	39542
barcode04	38	6900
barcode58	38	39239
barcode35	38	54726
unclassified	37	403
barcode20	37	6312
barcode20	25	6564
barcode55	37	65282
barcode11	25	409
barcode55	38	69950
barcode07	37	131582
barcode08	44	26683
barcode77	37	115618
barcode46	18	36057
barcode18	38	53274
barcode89	44	492
barcode20	37	59321
barcode46	18	48788
barcode47	37	47522
barcode20	38	38616
barcode58	44	7540
barcode69	33	52818
barcode20	37	61448
barcode79	37	447
barcode63	0	133341
barcode89	33	65291
barcode05	37	6797
barcode45	44	6422
barcode35	37	28175
barcode55	38	39231
barcode20	38	397
barcode32	44	386
barcode07	37	391
barcode22	44	40008
barcode59	37	406
barcode12	37	27545
barcode07	18	39227
barcode31	33	64191
barcode08	33	5775
barcode52	14	80686
barcode59	37	5616
barcode10	33	23869
barcode91	37	87577
barcode32	33	43218
barcode31	38	101318
barcode14	45	49487
unclassified	44	440
barcode59	18	56278
barcode55	37	399
barcode21	37	373
barcode08	37	76008
barcode20	18	84349
barcode55	18	5602
barcode07	38	91335
barcode47	38	78161
barcode09	18	25014
barcode20	38	5405
barcode23	21	85419
barcode91	37	21848
barcode22	38	70898
barcode08	19	41098
barcode69	18	417
barcode69	18	361
barcode18	38	6411
barcode36	37	38084
barcode95	18	33556
barcode14	37	39706
barcode83	19	18736
barcode70	37	45240
barcode09	18	86279
barcode70	18	6267
barcode55	37	43772
barcode20	19	22971
barcode23	38	62069
barcode20	38	78175
barcode02	21	7177
barcode79	37	82639
barcode40	44	55373
unclassified	37	26069
barcode91	37	65988
barcode79	18	38134
barcode70	37	75212
barcode08	37	6043
barcode67	0	404
barcode62	45	366
barcode67	37	67732
barcode23	18	22758
barcode18	21	32300
barcode45	44	329
barcode11	14	42073
barcode07	38	46845
barcode23	37	5491
unclassified	37	43200
barcode55	38	5874
barcode46	18	7387
barcode95	37	33616
barcode12	44	333
barcode89	18	74730
barcode20	37	92178
barcode08	44	423
barcode89	37	41925
barcode23	37	5285
barcode47	37	36186
barcode25	18	36293
barcode20	37	442
barcode47	37	77364
barcode37	14	46737
barcode22	14	99781
barcode55	33	49012
barcode46	44	46363
barcode06	37	342
barcode89	46	39431
barcode06	44	48490
barcode79	38	40886
barcode21	44	7527
barcode67	44	41636
barcode55	37	6354
barcode62	33	43383
barcode41	38	93159
barcode07	38	75763
barcode90	37	53949
barcode20	33	62247
barcode32	38	3785
barcode55	45	74416
barcode36	37	85571
barcode50	44	376
barcode10	45	29665
barcode69	37	407
barcode95	37	26786
barcode45	37	40183
barcode08	19	39233
barcode67	38	6633
barcode03	44	46894
barcode23	18	34252
barcode20	37	426
barcode21	37	6747
barcode35	38	25995
barcode20	18	52907
barcode81	19	78879
barcode20	25	6091
barcode25	18	320
barcode46	45	354
barcode47	37	6568
barcode08	37	29059
barcode23	37	20848
barcode37	37	27075
barcode23	18	28035
barcode11	37	102323
barcode31	44	28014
barcode89	37	6793
barcode67	44	48814
barcode18	18	427
barcode02	19	375
barcode24	38	7287
barcode62	37	31232
barcode55	18	48980
barcode79	45	89182
barcode35	37	45445
barcode55	37	69024
barcode77	37	23181
barcode95	44	57329
barcode91	44	357
barcode93	44	59473
barcode22	14	87454
barcode20	37	99372
barcode69	18	74742
barcode33	37	36095
barcode18	4	6587
barcode20	37	20889
barcode18	38	31033
barcode20	38	93266
barcode08	38	6258
barcode06	37	105498
barcode83	33	405
barcode21	44	7083
barcode21	44	455
barcode10	19	52207
barcode55	37	41552
barcode02	37	64700
barcode91	37	84263
barcode47	33	58696
barcode31	37	61219
barcode93	44	335
barcode32	38	83187
barcode38	37	63668
barcode47	44	389
barcode90	33	41677
barcode61	37	371
barcode58	37	6651
barcode18	37	5361
barcode91	37	83580
barcode08	19	2841
barcode14	44	47097
barcode91	18	28196
barcode63	37	22412
barcode93	37	73297
barcode41	38	32612
barcode22	37	67898
barcode57	19	6566
barcode11	33	57447
barcode62	44	23087
barcode79	38	41156
barcode35	44	48039
barcode69	38	5636
barcode23	33	5815
unclassified	14	25275
barcode08	33	21491
barcode18	44	50248
barcode16	37	40911
barcode11	37	70859
barcode39	37	27073
barcode93	33	98019
barcode47	18	78983
barcode95	37	135697
barcode32	38	385
barcode55	18	58920
barcode95	37	107524
barcode93	44	377
barcode11	14	109178
barcode93	38	130227
barcode55	18	424
barcode41	33	37376
barcode91	44	27117
barcode08	44	6045
barcode57	33	36354
barcode59	44	6397
barcode33	18	53975
barcode62	37	95392
barcode22	44	38435
barcode08	45	46911
barcode23	33	69559
barcode22	33	117544
barcode09	37	74740
barcode09	37	24596
barcode20	38	6933
barcode32	37	7721
barcode17	33	62065
barcode23	38	37166
barcode21	44	49467
barcode06	33	61244
barcode12	33	7169
barcode24	33	17176
barcode54	37	25156
barcode17	33	63869
barcode79	37	23651
barcode59	37	67947
barcode55	38	304
barcode17	44	457
barcode91	38	48029
barcode90	46	25917
barcode59	33	423
barcode32	18	39968
barcode91	44	36007
barcode58	37	82636
barcode79	38	40217
barcode14	38	24336
barcode93	37	40762
barcode01	18	422
barcode22	19	53728
barcode02	45	7627
barcode31	37	47133
barcode52	37	55242
barcode45	14	28087
barcode18	37	26551
barcode20	37	6982
barcode18	37	7856
barcode79	37	30214
barcode33	38	5152
barcode58	18	49198
barcode33	25	7816
barcode33	44	4954
barcode57	37	82685
barcode35	37	5752
barcode27	37	70753
barcode07	37	7532
barcode22	38	30911
barcode23	37	5488
barcode67	44	55138
barcode35	37	6764
barcode32	37	111654
barcode67	33	20325
barcode20	18	5902
barcode69	44	74166
barcode57	19	66935
barcode18	14	54771
barcode22	37	84414
barcode18	18	65476
barcode17	14	7137
barcode65	18	7275
barcode06	38	424
barcode59	38	67901
barcode24	44	62059
barcode58	37	65996
barcode18	18	54005
barcode06	37	108328
barcode90	44	38698
barcode07	37	120710
barcode20	44	48125
barcode36	33	6373
barcode42	38	6525
barcode07	38	6273
barcode79	44	67071
barcode07	38	430
barcode59	18	117358
barcode35	37	87294
barcode08	37	479
barcode67	44	31483
barcode66	1	21937
barcode32	38	50457
barcode39	33	42818
barcode59	38	39895
barcode32	38	21481
barcode63	38	55501
barcode89	14	20076
barcode64	33	66092
barcode08	14	463
barcode42	37	66732
barcode55	37	26020
barcode91	44	5768
barcode55	37	59531
barcode53	18	61609
barcode08	44	78696
unclassified	38	109477
barcode08	38	24585
barcode79	37	20078
barcode32	33	59142
barcode08	45	467
barcode66	33	43018
barcode65	38	19639
barcode08	18	2171166
barcode09	38	143403
barcode22	37	399
barcode20	37	44176
barcode35	38	52608
barcode90	37	422
barcode08	38	387
unclassified	44	27169
barcode90	37	96394
barcode58	33	21850
barcode38	14	24631
barcode29	38	21363
barcode42	37	35038
barcode55	44	99389
barcode23	18	40084
barcode45	44	417
barcode64	38	77034
barcode59	38	52138
barcode24	18	90965
barcode69	37	371
barcode11	38	28228
unclassified	19	107533
barcode08	37	403
barcode29	38	455
barcode22	44	39206
barcode81	37	403
barcode45	44	47396
barcode42	37	96375
barcode09	38	7009
barcode91	38	37157
barcode06	37	433
barcode06	38	6268
barcode07	37	23093
barcode54	37	58032
barcode18	18	50826
barcode10	14	28230
barcode23	18	84849
barcode07	33	7579
unclassified	37	5466
barcode05	44	27105
barcode35	38	67176
barcode58	37	65451
barcode12	37	66724
barcode10	38	105668
barcode95	38	39090
barcode10	33	75100
barcode89	38	38037
barcode20	38	76767
barcode93	38	6218
barcode08	14	66560
barcode15	38	221603
barcode23	37	27281
barcode24	33	26273
barcode07	18	53343
barcode04	33	100420
barcode12	44	28234
unclassified	37	74167
barcode31	33	77835
barcode22	38	103866
barcode91	18	47385
barcode35	37	40047
barcode06	21	42876
barcode90	38	59147
barcode67	45	7797
barcode20	37	22618
barcode89	38	76256
barcode55	37	61809
barcode25	25	398
barcode23	37	78373
barcode93	37	7765
barcode67	33	48480
barcode69	38	33665
unclassified	37	82724
unclassified	37	47383
barcode10	44	47869
barcode18	18	105680
barcode67	14	508
barcode50	44	51488
barcode07	33	25977
barcode59	37	67069
barcode20	38	118176
barcode57	33	58341
